InstanceID,MaritalStatus,ApplicationMode,Course,DaytimeEveningAttendance,ApplicationOrder,PreviousQualification,Nationality,MothersQualification,FathersQualification,MothersOccupation,FathersOccupation,PreviousQualificationGrade,AdmissionGrade,Displaced,EducationalSpecialNeeds,Debtor,TuitionFeesUpToDate,Gender,ScholarshipHolder,International,AgeAtEnrollment,CurricularUnits1stSemCredited,CurricularUnits1stSemEnrolled,CurricularUnits1stSemEvaluations,CurricularUnits1stSemApproved,CurricularUnits1stSemGrade,CurricularUnits1stSemWithoutEvaluations,CurricularUnits2ndSemCredited,CurricularUnits2ndSemEnrolled,CurricularUnits2ndSemEvaluations,CurricularUnits2ndSemApproved,CurricularUnits2ndSemGrade,CurricularUnits2ndSemWithoutEvaluations,UnemploymentRate,InflationRate,GDP,Class
Student_03930,1,39,9003,1,1,1,1,19,19,9,6,140.0,135.4,1,0,0,1,0,0,0,24,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,1
Student_03931,1,1,9773,1,1,1,2,1,1,5,9,151.0,146.5,0,0,0,1,0,1,1,18,0,6,6,6,13.333333333333334,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,2
Student_03932,1,1,9130,1,1,1,1,3,1,4,9,132.0,121.9,1,0,0,1,0,0,0,18,0,6,8,6,14.5,0,0,6,9,6,12.857142857142858,0,13.9,-0.3,0.79,2
Student_03933,1,7,9991,0,1,40,1,19,19,7,3,130.0,130.0,0,0,0,1,0,0,0,26,5,10,13,8,12.666666666666666,0,5,10,12,10,13.4,0,11.1,0.6,2.02,2
Student_03934,1,1,9147,1,1,1,1,19,19,9,9,126.0,115.2,0,0,1,1,0,0,0,19,0,5,13,1,10.0,0,0,5,8,2,10.0,0,12.4,0.5,1.79,1
Student_03935,1,18,9670,1,3,1,1,38,38,9,9,119.0,115.2,1,0,0,1,0,1,0,19,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,0
Student_03936,1,1,9254,1,1,1,1,38,37,5,5,123.0,125.1,0,0,0,1,0,0,0,19,0,6,12,4,11.0,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,1
Student_03937,1,1,9130,1,1,1,1,37,37,9,9,106.0,108.0,1,0,1,1,0,0,0,20,0,5,10,2,12.0,2,0,5,9,4,11.0,0,9.4,-0.8,-3.12,0
Student_03938,1,1,9254,1,3,1,1,19,19,9,9,121.0,125.9,1,0,0,1,0,0,0,22,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,1
Student_03939,1,1,9500,1,2,1,1,19,1,5,5,138.0,128.0,1,0,0,1,0,0,0,19,0,7,7,7,14.20857142857143,0,0,8,9,8,15.127777777777778,0,11.1,0.6,2.02,2
Student_03940,1,1,9500,1,5,1,1,3,1,5,10,118.0,113.5,1,0,0,1,0,0,0,20,0,7,7,7,14.30714285714286,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,2
Student_03941,2,39,9147,1,1,1,1,37,37,5,5,120.0,124.6,0,0,0,1,0,0,0,36,0,5,8,3,11.0,0,0,5,12,4,13.375,0,10.8,1.4,1.74,1
Student_03942,1,39,9853,1,1,19,1,19,4,9,4,133.1,116.0,1,0,0,1,0,0,0,29,0,7,14,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0
Student_03943,1,17,9238,1,3,1,1,3,3,2,2,141.0,124.9,1,0,0,1,0,0,0,19,0,6,10,6,12.0,0,0,6,12,4,11.0,0,12.7,3.7,-1.7,2
Student_03944,5,39,9147,1,1,1,1,NA,1,4,8,180.0,140.5,0,0,1,0,0,0,0,24,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,0
Student_03945,5,39,9003,1,1,1,1,1,1,4,8,180.0,179.6,0,0,1,0,0,0,0,27,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,0
Student_03946,1,17,9773,1,1,1,1,37,37,9,8,115.0,116.1,1,0,0,1,0,1,0,18,0,6,7,6,13.857142857142858,0,0,6,7,6,14.285714285714286,0,13.9,-0.3,0.79,2
Student_03947,1,17,171,1,2,1,1,3,1,2,6,142.0,139.4,1,0,0,1,0,1,0,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,2
Student_03948,1,17,9556,1,4,1,1,38,37,3,7,135.0,129.0,1,0,0,1,0,0,0,21,0,7,0,0,0.0,0,0,7,0,0,0.0,0,12.7,3.7,-1.7,0
Student_03949,2,39,9670,1,1,1,1,37,19,9,4,150.0,135.6,0,0,0,1,0,1,0,43,0,6,8,5,11.0,0,0,6,9,5,13.0,0,12.4,0.5,1.79,2
Student_03950,1,43,9147,1,1,1,1,1,19,9,10,153.0,147.8,0,0,0,1,0,1,0,18,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,2
Student_03951,1,18,9085,1,1,1,1,37,37,9,9,153.0,138.0,1,0,0,1,0,1,0,21,0,6,7,6,13.5,0,0,6,6,3,15.333333333333334,0,8.9,1.4,3.51,0
Student_03952,1,7,9147,1,1,3,1,6,27,1,7,150.0,150.0,0,0,0,1,0,0,0,26,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,0
Student_03953,1,1,9500,1,6,1,1,1,19,9,4,144.0,130.8,1,0,0,1,0,1,0,19,0,8,8,7,14.214285714285714,0,0,8,8,7,14.214285714285714,0,12.7,3.7,-1.7,2
Student_03954,1,1,9085,1,1,1,1,37,11,90,90,130.0,122.6,0,0,0,1,0,0,0,18,0,5,5,5,13.0,0,0,5,5,5,12.4,0,7.6,2.6,0.32,2
Student_03955,1,1,9773,1,1,1,1,3,2,2,1,125.0,119.1,1,0,0,1,0,0,0,22,0,6,13,2,12.0,0,0,6,14,1,10.0,0,9.4,-0.8,-3.12,0
Student_03956,1,39,9500,1,1,19,1,1,19,4,10,133.1,111.8,1,0,0,1,0,0,0,27,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,0
Student_03957,1,1,9147,1,3,1,1,38,19,9,10,133.0,125.0,1,0,0,1,0,0,0,18,0,5,6,5,12.8,1,0,5,6,5,12.6,0,9.4,-0.8,-3.12,2
Student_03958,1,17,9085,1,1,1,1,37,38,7,9,140.0,129.9,0,0,0,1,0,0,0,19,0,5,11,4,13.6,2,0,5,9,4,12.2,0,9.4,-0.8,-3.12,2
Student_03959,1,17,9500,1,4,1,1,19,19,3,10,133.0,131.1,1,0,0,1,0,0,0,18,0,7,7,7,13.971428571428572,0,0,8,8,8,15.75,0,13.9,-0.3,0.79,2
Student_03960,1,1,9085,1,1,1,1,38,37,4,4,154.0,141.4,0,0,0,1,0,1,0,19,0,6,8,6,15.0,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,2
Student_03961,1,39,9085,1,1,1,1,37,37,9,9,133.1,120.0,0,0,0,0,0,0,0,32,0,6,0,0,0.0,0,0,6,0,0,NA,0,11.1,0.6,2.02,0
Student_03962,1,42,9500,1,1,1,1,37,1,9,4,168.0,133.4,1,0,0,1,0,0,0,23,20,26,27,26,15.07777777777778,0,14,17,17,17,15.023529411764704,0,15.5,2.8,-4.06,2
Student_03963,1,17,9500,1,3,1,1,37,37,4,3,132.0,127.3,1,0,0,1,0,0,0,20,0,7,7,6,13.383333333333333,0,0,7,7,6,13.383333333333333,0,7.6,2.6,0.32,2
Student_03964,1,1,171,1,1,1,1,19,38,5,5,133.1,131.8,1,0,1,1,0,0,0,20,6,12,12,12,13.25,0,4,11,16,10,13.090909090909092,0,8.9,1.4,3.51,2
Student_03965,1,17,9238,1,1,1,1,19,19,4,5,120.0,114.8,1,0,1,0,0,0,0,19,0,6,10,5,11.714285714285714,0,0,6,13,2,10.666666666666666,0,16.2,0.3,-0.92,0
Student_03966,1,1,9500,1,3,1,1,19,19,5,5,150.0,132.8,1,0,0,1,0,1,0,18,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,2
Student_03967,1,44,9003,1,1,39,1,19,19,9,4,140.0,140.0,0,0,0,1,0,0,0,21,0,6,12,3,10.666666666666666,2,0,6,12,4,12.0,0,15.5,2.8,NA,0
Student_03968,1,1,9500,1,1,1,1,1,19,9,9,103.0,108.3,0,0,0,1,0,1,0,20,0,7,14,0,0.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,1
Student_03969,1,44,9085,1,1,39,1,3,19,2,4,150.0,150.0,1,0,0,1,0,0,0,22,1,6,9,6,13.0,0,1,6,18,3,12.666666666666666,0,12.4,0.5,1.79,2
Student_03970,1,44,9991,0,1,39,1,37,37,9,9,160.0,NA,0,0,0,1,0,0,0,26,0,5,5,5,12.0,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,2
Student_03971,1,1,9070,1,1,1,1,37,37,3,3,131.0,131.7,1,0,0,1,0,0,0,20,0,6,6,6,12.166666666666666,0,0,6,7,5,13.8,0,12.7,3.7,-1.7,2
Student_03972,1,1,9500,1,1,1,1,19,38,5,3,114.0,112.6,1,0,0,1,0,0,0,19,0,7,10,6,11.85,0,0,8,10,7,13.65,0,16.2,0.3,-0.92,2
Student_03973,1,39,9991,0,1,1,1,37,37,9,9,120.0,111.1,0,0,0,1,0,0,0,31,0,5,8,4,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,2
Student_03974,1,43,9500,1,3,1,1,1,19,9,7,140.0,127.5,1,0,1,1,0,1,0,20,0,7,9,7,12.327777777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,2
Student_03975,1,43,9085,1,1,1,1,19,38,7,7,130.0,120.2,1,0,0,1,0,0,0,20,0,5,9,4,12.0,0,0,5,10,5,13.428571428571429,1,10.8,1.4,1.74,2
Student_03976,1,17,9500,1,4,1,1,37,37,5,5,121.0,118.9,1,0,0,1,0,0,0,21,0,7,7,7,14.428571428571429,0,0,8,9,8,14.511111111111113,0,16.2,0.3,-0.92,2
Student_03977,1,1,9500,1,4,1,NA,19,19,9,7,130.0,119.9,1,0,0,1,0,0,0,18,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,2
Student_03978,1,17,9500,1,2,1,1,37,1,9,4,141.0,127.3,1,0,0,1,0,1,0,19,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,2
Student_03979,1,1,9853,1,1,1,1,NA,19,3,7,131.0,127.9,1,0,0,1,0,1,0,NA,0,7,7,7,14.857142857142858,0,0,7,7,7,15.142857142857142,0,13.9,-0.3,0.79,2
Student_03980,4,39,9773,1,1,38,1,19,19,7,9,133.1,133.0,0,0,0,1,0,0,0,40,0,6,8,5,13.0,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,1
Student_03981,1,17,9238,1,6,1,1,1,38,4,7,117.0,114.6,0,0,0,1,0,1,0,18,0,6,7,6,12.142857142857142,0,0,6,6,6,13.333333333333334,0,13.9,-0.3,0.79,2
Student_03982,1,1,9085,1,2,NA,1,40,4,2,2,151.0,144.5,1,0,0,1,0,0,0,18,0,6,7,6,15.666666666666666,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,2
Student_03983,1,17,9500,1,1,1,1,1,19,4,3,131.0,125.4,1,0,0,1,0,0,0,19,0,7,13,5,12.5,0,0,8,14,7,12.166666666666666,0,15.5,2.8,-4.06,2
Student_03984,1,17,9238,1,1,1,1,38,38,9,7,145.0,145.0,0,0,0,1,0,1,0,19,0,6,7,6,12.833333333333334,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,2
Student_03985,1,39,9003,1,1,1,1,38,38,9,6,135.0,138.1,0,0,1,0,0,0,0,28,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,0
Student_03986,1,17,9070,1,1,1,1,37,38,9,8,119.0,124.6,1,0,0,1,0,0,0,20,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,2
Student_03987,1,1,9773,1,2,1,1,NA,37,9,9,122.0,130.8,1,0,0,1,0,0,0,18,0,6,14,4,11.25,0,0,6,9,5,13.0,0,9.4,-0.8,-3.12,2
Student_03988,1,1,9500,1,2,1,1,1,1,4,3,155.0,140.5,1,0,0,1,0,0,0,18,0,7,7,6,15.25,0,0,7,7,6,15.25,0,7.6,2.6,0.32,2
Student_03989,1,1,9085,1,1,1,1,19,37,9,9,123.0,124.1,1,0,0,1,0,1,0,20,0,5,13,5,14.0,2,0,5,10,3,12.0,1,9.4,-0.8,-3.12,2
Student_03990,1,43,9238,1,1,1,1,38,19,9,4,130.0,118.4,0,0,1,1,0,0,0,28,15,16,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,16.2,0.3,-0.92,2
Student_03991,1,15,9853,1,1,1,41,43,1,153,135,133.1,128.2,0,0,0,1,0,0,1,23,11,16,17,16,14.625,0,6,10,12,9,14.88888888888889,0,8.9,1.4,3.51,2
Student_03992,1,1,9853,1,1,1,1,19,37,5,5,114.0,109.5,1,0,0,1,0,0,0,19,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,0
Student_03993,1,17,9238,1,1,1,1,38,19,152,171,137.0,131.1,1,0,0,1,0,1,0,18,0,6,8,6,12.833333333333334,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,2
Student_03994,1,1,9773,1,3,1,22,37,37,9,9,161.0,137.9,0,0,1,0,0,1,1,20,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,2
Student_03995,1,1,171,1,1,1,1,3,1,2,4,133.1,128.2,1,0,0,1,0,0,0,20,5,12,13,12,11.23076923076923,0,3,11,18,9,12.77777777777778,0,NA,0.6,2.02,2
Student_03996,2,39,9991,0,1,1,1,37,37,9,9,133.1,126.5,0,0,0,1,0,0,0,27,0,5,5,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
Student_03997,1,1,9853,1,1,1,1,1,1,9,9,128.0,120.0,1,0,0,1,0,0,0,18,0,6,11,3,12.0,0,0,6,13,2,12.0,0,12.7,3.7,-1.7,0
Student_03998,4,39,9556,1,2,19,1,19,19,4,6,133.1,123.0,0,0,0,1,0,1,0,37,0,7,10,7,10.985714285714286,0,0,8,11,8,12.3,0,10.8,1.4,1.74,2
Student_03999,4,7,9500,1,1,40,1,19,19,4,6,130.0,130.0,0,0,0,0,0,0,0,42,2,7,10,5,12.62,0,3,7,11,3,14.166666666666666,0,12.4,0.5,1.79,0
Student_04000,1,17,9500,1,6,1,1,1,38,4,8,147.0,141.1,1,0,0,1,0,0,0,NA,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,0
Student_04001,2,39,9119,1,1,1,1,34,34,9,9,140.0,140.0,0,0,0,0,1,0,0,34,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0
Student_04002,1,42,9119,1,1,1,1,3,3,3,2,140.0,133.6,1,0,0,1,1,0,0,22,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,0
Student_04003,2,39,9254,1,2,NA,1,19,19,9,5,133.1,123.5,0,0,0,NA,1,0,0,39,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,NA,0.5,1.79,2
Student_04004,1,1,9500,1,1,1,1,37,37,9,9,141.0,136.3,1,0,0,1,1,1,0,18,0,7,7,6,13.516666666666666,0,0,7,7,6,13.516666666666666,0,7.6,2.6,0.32,2
Student_04005,1,1,9070,1,2,1,1,37,37,9,9,128.0,123.5,1,0,0,1,1,1,0,21,0,6,6,6,13.166666666666666,0,0,6,8,6,13.285714285714286,0,8.9,1.4,3.51,2
Student_04006,2,39,9085,1,1,1,1,37,37,90,10,150.0,112.0,0,0,0,1,1,0,0,34,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0
Student_04007,1,44,9003,1,1,39,1,37,37,9,9,160.0,160.0,0,0,0,1,1,1,0,22,0,6,8,6,13.125,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,2
Student_04008,1,39,9003,1,1,1,1,1,37,4,7,133.1,110.0,0,0,0,1,1,0,0,31,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,0
Student_04009,1,18,9853,1,3,1,1,38,37,5,9,128.0,116.8,1,0,0,0,1,0,0,19,0,6,10,4,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,0
Student_04010,1,17,9254,1,5,1,1,38,1,5,9,114.0,109.5,0,0,0,1,1,0,0,19,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0
Student_04011,1,39,9556,1,1,19,1,37,37,9,10,133.1,100.0,0,0,0,1,1,0,0,31,0,7,7,0,0.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,0
Student_04012,1,5,9147,1,1,1,1,19,38,5,6,126.0,117.3,1,0,0,1,0,0,0,19,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,1
Student_04013,2,39,9670,1,2,1,41,37,19,9,9,133.1,130.0,0,0,0,1,0,0,1,30,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0
Student_04014,1,51,9500,1,1,1,1,37,38,3,3,129.0,137.8,1,0,0,1,0,1,0,20,2,7,7,7,16.13142857142857,0,0,8,9,8,15.52222222222222,0,11.1,0.6,2.02,2
Student_04015,1,17,9500,1,1,1,1,19,38,7,7,140.0,136.5,1,0,0,1,0,1,0,18,0,7,7,7,14.838571428571427,0,0,8,9,8,14.8,0,12.4,0.5,1.79,2
Student_04016,4,39,9991,0,1,1,1,37,37,5,5,133.1,138.7,0,0,0,1,0,0,0,31,0,5,7,3,10.333333333333334,0,0,5,6,3,NA,0,10.8,1.4,1.74,0
Student_04017,1,17,9254,1,1,1,1,19,1,9,4,134.0,124.9,1,0,0,1,0,0,0,19,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,0
Student_04018,4,39,8014,0,1,1,1,37,37,9,7,133.1,140.0,0,0,0,1,0,1,0,43,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
Student_04019,1,17,9254,1,2,1,1,38,38,9,8,132.0,122.6,1,0,0,1,0,1,0,20,0,6,6,6,13.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,2
Student_04020,1,1,9500,1,2,1,1,1,1,5,9,131.0,129.5,1,0,0,1,0,1,0,19,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,2
Student_04021,1,1,9670,1,1,1,1,3,1,1,7,133.1,155.0,0,0,0,1,0,0,0,22,0,5,6,3,11.333333333333334,0,0,5,5,0,0.0,0,NA,-0.8,-3.12,0
Student_04022,1,1,8014,0,1,1,1,3,1,1,7,133.1,100.0,0,0,0,1,0,0,0,26,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,NA,2
Student_04023,1,18,9147,1,1,1,1,19,19,5,8,160.0,137.6,1,0,0,1,0,1,0,19,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,2
Student_04024,1,7,9500,1,1,3,1,19,3,4,2,120.0,120.0,1,0,0,1,0,0,0,29,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,0
Student_04025,1,15,9556,1,1,1,26,3,19,122,144,114.0,114.0,0,0,0,1,0,0,1,20,0,7,14,0,0.0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,1
Student_04026,4,1,9991,0,1,1,1,37,37,9,7,140.0,139.0,0,0,0,1,0,1,0,38,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,1
Student_04027,1,39,9003,1,1,1,1,37,37,9,5,100.0,110.0,0,0,0,1,0,0,0,41,8,12,17,12,11.833333333333334,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,2
Student_04028,1,1,9500,1,6,1,1,19,38,4,9,139.0,128.5,1,0,0,1,0,0,0,19,0,8,10,6,13.066666666666668,0,0,8,10,6,13.066666666666668,0,12.7,3.7,-1.7,0
Student_04029,1,1,9070,1,1,1,1,1,38,4,5,136.0,132.2,0,0,1,1,0,0,0,19,0,6,6,6,13.833333333333334,0,0,6,8,6,13.875,0,10.8,1.4,NA,2
Student_04030,4,7,9500,1,1,3,1,3,19,2,3,130.0,130.0,0,0,0,1,0,0,0,43,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,0
Student_04031,1,17,9130,1,1,1,1,38,37,9,7,145.0,129.3,1,0,0,1,0,0,0,19,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,2
Student_04032,1,1,171,1,1,1,1,19,38,9,8,133.1,128.2,1,0,0,1,1,1,0,19,6,12,12,12,13.333333333333334,0,4,11,15,10,12.818181818181818,0,8.9,1.4,3.51,1
Student_04033,1,1,9500,1,6,1,1,2,19,3,9,146.0,130.3,1,0,0,1,1,0,0,18,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,2
Student_04034,1,1,171,1,1,1,1,3,3,2,2,159.0,162.5,1,0,0,1,1,0,0,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0
Student_04035,2,39,8014,0,1,19,1,34,34,0,0,133.1,130.0,0,0,0,1,1,0,0,38,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0
Student_04036,2,7,9130,1,1,2,1,19,19,4,8,110.0,110.0,1,0,0,1,1,0,0,37,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0
Student_04037,1,39,9670,1,1,1,1,1,19,4,10,120.0,142.3,1,0,0,1,0,1,0,26,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,2
Student_04038,1,17,9238,1,1,1,1,37,37,9,9,130.0,122.0,1,0,0,1,0,1,0,21,0,6,8,1,10.0,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,1
Student_04039,1,1,9085,1,3,1,1,1,19,9,9,158.0,153.6,1,0,0,1,0,1,0,18,0,6,7,6,15.666666666666666,0,0,6,8,6,15.285714285714286,0,8.9,1.4,3.51,2
Student_04040,1,1,9853,1,1,1,1,3,19,2,3,122.0,112.9,0,0,0,1,0,0,0,18,0,7,9,7,11.857142857142858,0,0,7,7,7,11.857142857142858,0,16.2,0.3,-0.92,2
Student_04041,1,1,9085,1,1,1,1,3,1,2,4,140.0,124.1,0,0,0,1,0,0,0,18,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,2
Student_04042,1,17,9238,1,1,1,1,38,1,9,4,136.0,129.7,0,0,0,1,0,0,0,19,0,6,6,6,12.166666666666666,0,0,6,7,6,13.714285714285714,0,15.5,2.8,-4.06,2
Student_04043,1,1,NA,1,1,1,1,19,19,9,9,111.0,110.0,1,0,0,1,0,0,0,18,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,2
Student_04044,1,17,9500,1,2,1,1,2,38,3,8,145.0,136.3,1,0,0,1,0,0,0,18,0,8,12,7,12.285714285714286,0,0,8,12,7,12.285714285714286,0,12.7,3.7,-1.7,1
Student_04045,1,17,9238,1,1,1,1,38,38,191,193,133.1,146.0,0,0,1,1,0,1,0,19,0,6,6,6,12.666666666666666,0,0,6,7,6,13.0,0,8.9,1.4,3.51,2
Student_04046,1,1,9500,1,1,1,1,19,38,7,8,140.0,129.9,0,0,0,1,0,0,0,19,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0
Student_04047,1,1,9254,1,1,1,1,19,1,9,8,140.0,140.9,1,0,0,1,0,1,0,18,0,6,7,6,12.857142857142858,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,2
Student_04048,2,1,9500,1,1,1,1,1,1,9,10,156.0,135.5,0,0,0,1,0,0,0,18,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,2
Student_04049,1,1,9500,1,1,1,1,38,37,9,7,132.0,122.0,1,0,0,1,0,1,0,20,0,8,8,7,13.817142857142857,0,0,8,8,7,13.817142857142857,0,10.8,1.4,1.74,2
Student_04050,1,53,9556,1,1,42,1,1,19,4,5,140.0,NA,0,0,0,1,0,1,0,22,1,7,10,6,13.314285714285717,0,2,8,10,7,12.875,0,NA,1.4,3.51,2
Student_04051,1,1,9130,1,1,1,1,34,1,0,0,164.0,163.0,0,0,0,1,0,0,0,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0
Student_04052,1,17,9254,1,4,1,1,38,19,7,7,113.0,107.4,1,0,0,1,0,1,0,19,0,6,6,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,2
Student_04053,1,1,9254,1,1,1,1,37,37,9,9,122.0,114.3,1,0,0,0,0,1,0,20,0,6,12,4,11.25,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,0
Student_04054,1,43,9070,1,1,1,1,2,3,3,2,150.0,140.8,0,0,0,1,0,0,0,19,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,1
Student_04055,1,1,9773,1,2,1,1,37,37,5,5,135.0,126.3,1,1,0,1,0,1,0,20,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,8.9,1.4,3.51,2
Student_04056,1,39,9085,1,1,1,1,3,19,2,9,133.1,110.0,0,0,0,1,0,0,0,28,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,0
Student_04057,1,1,9085,1,2,1,1,1,1,193,101,122.0,126.2,0,0,0,1,0,0,0,19,0,6,8,6,14.0,0,0,6,18,3,12.666666666666666,0,12.4,0.5,1.79,2
Student_04058,1,42,9003,1,1,39,1,19,1,5,5,140.0,140.0,0,0,0,1,0,0,0,22,0,6,10,6,12.571428571428571,0,0,6,12,4,13.666666666666666,0,15.5,2.8,-4.06,1
Student_04059,1,1,9085,1,1,1,1,1,3,9,1,138.0,123.0,1,0,0,1,0,0,0,19,1,6,14,6,15.538461538461538,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,2
Student_04060,1,1,9773,1,3,1,1,19,19,5,5,130.0,157.0,1,0,0,0,0,0,0,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0
Student_04061,1,5,9130,1,1,1,1,5,43,2,2,157.0,149.7,1,0,0,1,0,0,0,18,0,6,6,6,15.0,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,2
Student_04062,1,43,9130,1,1,1,1,2,1,2,3,140.0,140.0,1,0,0,1,0,0,0,22,0,5,11,4,12.25,0,0,5,9,5,13.285714285714286,0,12.7,3.7,-1.7,2
Student_04063,1,53,9085,1,1,42,1,1,19,4,7,170.0,170.0,0,0,0,1,0,0,0,20,7,11,13,11,15.692307692307692,0,4,9,9,9,15.555555555555555,0,8.9,1.4,3.51,2
Student_04064,1,39,9991,0,1,1,1,1,37,9,7,150.0,130.2,0,0,0,1,0,1,0,24,0,5,7,5,12.285714285714286,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,2
Student_04065,1,17,171,1,1,1,1,1,38,9,9,146.0,135.5,1,0,1,1,0,0,0,22,12,17,19,12,11.833333333333334,0,10,17,22,11,11.25,0,11.1,0.6,2.02,1
Student_04066,1,43,8014,0,1,1,1,38,19,5,4,120.0,118.3,0,0,0,1,0,0,0,20,2,6,6,6,12.166666666666666,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,1
Student_04067,1,1,9556,1,1,1,1,19,38,9,9,118.0,116.3,1,0,0,1,0,1,0,20,0,7,10,7,11.88888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,2
